event_name,event_date,event_url,fighter1,fighter2,fighter1_odds,fighter2_odds,fighter1_prob,fighter2_prob
UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019,https://www.bestfightodds.com/events/ufc-on-espn-18-hermansson-vs-cannonier-1747,Danilo Belluardo,Mark Madsen,475,-667,0.1739,0.8696
UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019,https://www.bestfightodds.com/events/ufc-on-espn-18-hermansson-vs-cannonier-1747,Ion Cutelaba,Khalil Rountree,100,-120,0.5,0.5455
UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019,https://www.bestfightodds.com/events/ufc-on-espn-18-hermansson-vs-cannonier-1747,Michal Oleksiejczuk,Ovince St. Preux,-278,225,0.7354,0.3077
UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019,https://www.bestfightodds.com/events/ufc-on-espn-18-hermansson-vs-cannonier-1747,Alex Oliveira,Nicolas Dalby,-141,120,0.5851,0.4545
UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019,https://www.bestfightodds.com/events/ufc-on-espn-18-hermansson-vs-cannonier-1747,Alen Amedovski,John Phillips,-120,100,0.5455,0.5
UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019,https://www.bestfightodds.com/events/ufc-on-espn-18-hermansson-vs-cannonier-1747,Alessio Di Chirico,Makhmud Muradov,130,-152,0.4348,0.6032
UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019,https://www.bestfightodds.com/events/ufc-on-espn-18-hermansson-vs-cannonier-1747,Ismail Naurdiev,Siyar Bahadurzada,-200,170,0.6667,0.3704
UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019,https://www.bestfightodds.com/events/ufc-on-espn-18-hermansson-vs-cannonier-1747,Lina Lansberg,Macy Chiasson,350,-455,0.2222,0.8198
UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019,https://www.bestfightodds.com/events/ufc-on-espn-18-hermansson-vs-cannonier-1747,Lando Vannata,Marc Diakiese,155,-175,0.3922,0.6364
UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019,https://www.bestfightodds.com/events/ufc-on-espn-18-hermansson-vs-cannonier-1747,Jack Shore,Nohelin Hernandez,-222,180,0.6894,0.3571
UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019,https://www.bestfightodds.com/events/ufc-on-espn-18-hermansson-vs-cannonier-1747,Brandon Davis,Giga Chikadze,-156,135,0.6094,0.4255
UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-cejudo-vs-dillashaw-1623,Henry Cejudo,T.J. Dillashaw,187,-227,0.3484,0.6942
UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-cejudo-vs-dillashaw-1623,Allen Crowder,Greg Hardy,400,-556,0.2,0.8476
UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-cejudo-vs-dillashaw-1623,Gregor Gillespie,Yancy Medeiros,-556,400,0.8476,0.2
UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-cejudo-vs-dillashaw-1623,Dustin Ortiz,Joseph Benavidez,187,-227,0.3484,0.6942
UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-cejudo-vs-dillashaw-1623,Paige Vanzant,Rachael Ostovich,-175,150,0.6364,0.4
UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-cejudo-vs-dillashaw-1623,Glover Teixeira,Karl Roberson,-111,-111,0.5261,0.5261
UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-cejudo-vs-dillashaw-1623,Alexander Hernandez,Donald Cerrone,-200,170,0.6667,0.3704
UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-cejudo-vs-dillashaw-1623,Ariane Lipski,Joanne Calderwood,-189,162,0.654,0.3817
UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-cejudo-vs-dillashaw-1623,Alonzo Menifield,Vinicius Moreira,-250,200,0.7143,0.3333
UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-cejudo-vs-dillashaw-1623,Cory Sandhagen,Mario Bautista,-500,380,0.8333,0.2083
UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-cejudo-vs-dillashaw-1623,Dennis Bermudez,Te Edwards,110,-139,0.4762,0.5816
UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-cejudo-vs-dillashaw-1623,Belal Muhammad,Geoff Neal,162,-227,0.3817,0.6942
UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-cejudo-vs-dillashaw-1623,Chance Rencountre,Kyle Stewart,130,-161,0.4348,0.6169
UFC 313,Mar 8th 2025,https://www.bestfightodds.com/events/ufc-313-3650,Djorden Santos,Ozzy Diaz,-198,163,0.6644,0.3802
UFC 313,Mar 8th 2025,https://www.bestfightodds.com/events/ufc-313-3650,Daniel Hooker,Justin Gaethje,135,-160,0.4255,0.6154
UFC Fight Night: Dolidze vs. Hernandez,Aug 9th 2025,https://www.bestfightodds.com/events/ufc-fight-night-dolidze-vs-hernandez-odds-3789,Anthony Hernandez,Roman Dolideze,-350,270,0.7778,0.2703
UFC Fight Night: Dolidze vs. Hernandez,Aug 9th 2025,https://www.bestfightodds.com/events/ufc-fight-night-dolidze-vs-hernandez-odds-3789,Ode Osbourne,Steve Erceg,420,-590,0.1923,0.8551
UFC Fight Night: Dolidze vs. Hernandez,Aug 9th 2025,https://www.bestfightodds.com/events/ufc-fight-night-dolidze-vs-hernandez-odds-3789,Angela Hill,Iasmin Lucindo,150,-186,0.4,0.6503
UFC Fight Night: Dolidze vs. Hernandez,Aug 9th 2025,https://www.bestfightodds.com/events/ufc-fight-night-dolidze-vs-hernandez-odds-3789,Andre Fili,Christian Rodriguez,205,-250,0.3279,0.7143
UFC Fight Night: Dolidze vs. Hernandez,Aug 9th 2025,https://www.bestfightodds.com/events/ufc-fight-night-dolidze-vs-hernandez-odds-3789,Jean Matsumoto,Miles Johns,-250,210,0.7143,0.3226
UFC Fight Night: Dolidze vs. Hernandez,Aug 9th 2025,https://www.bestfightodds.com/events/ufc-fight-night-dolidze-vs-hernandez-odds-3789,Christian Leroy Duncan,Eryk Anders,-500,380,0.8333,0.2083
UFC Fight Night: Dolidze vs. Hernandez,Aug 9th 2025,https://www.bestfightodds.com/events/ufc-fight-night-dolidze-vs-hernandez-odds-3789,Julius Walker,Raffael Cerqueira,-715,525,0.8773,0.16
UFC Fight Night: Dolidze vs. Hernandez,Aug 9th 2025,https://www.bestfightodds.com/events/ufc-fight-night-dolidze-vs-hernandez-odds-3789,Elijah Smith,Toshiomi Kazama,-820,570,0.8913,0.1493
UFC Fight Night: Dolidze vs. Hernandez,Aug 9th 2025,https://www.bestfightodds.com/events/ufc-fight-night-dolidze-vs-hernandez-odds-3789,Joselyne Edwards,Priscila Cachoeira,-420,330,0.8077,0.2326
UFC Fight Night: Dolidze vs. Hernandez,Aug 9th 2025,https://www.bestfightodds.com/events/ufc-fight-night-dolidze-vs-hernandez-odds-3789,Gilbert Urbina,Uros Medic,260,-335,0.2778,0.7701
UFC Fight Night: Dolidze vs. Hernandez,Aug 9th 2025,https://www.bestfightodds.com/events/ufc-fight-night-dolidze-vs-hernandez-odds-3789,Gabriella Fernandes,Julija Stoliarenko,-450,350,0.8182,0.2222
UFC Fight Night: Dolidze vs. Hernandez,Aug 9th 2025,https://www.bestfightodds.com/events/ufc-fight-night-dolidze-vs-hernandez-odds-3789,Cody Brundage,Eric McConico,-225,185,0.6923,0.3509
UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022,https://www.bestfightodds.com/events/ufc-fight-night-kattar-vs-emmett-2523,Calvin Kattar,Josh Emmett,-260,200,0.7222,0.3333
UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022,https://www.bestfightodds.com/events/ufc-fight-night-kattar-vs-emmett-2523,Kevin Holland,Tim Means,-345,280,0.7753,0.2632
UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022,https://www.bestfightodds.com/events/ufc-fight-night-kattar-vs-emmett-2523,Albert Duraev,Joaquin Buckley,-227,183,0.6942,0.3534
UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022,https://www.bestfightodds.com/events/ufc-fight-night-kattar-vs-emmett-2523,Damir Ismagulov,Guram Kutateladze,-210,170,0.6774,0.3704
UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022,https://www.bestfightodds.com/events/ufc-fight-night-kattar-vs-emmett-2523,Donald Cerrone,Joe Lauzon,-167,134,0.6255,0.4274
UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022,https://www.bestfightodds.com/events/ufc-fight-night-kattar-vs-emmett-2523,Gregory Rodrigues,Julian Marquez,-175,142,0.6364,0.4132
UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022,https://www.bestfightodds.com/events/ufc-fight-night-kattar-vs-emmett-2523,Adrian Yanez,Tony Kelley,-300,240,0.75,0.2941
UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022,https://www.bestfightodds.com/events/ufc-fight-night-kattar-vs-emmett-2523,Jasmine Jasudavicius,Natalia Silva,-250,200,0.7143,0.3333
UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022,https://www.bestfightodds.com/events/ufc-fight-night-kattar-vs-emmett-2523,Court McGee,Jeremiah Wells,-110,-108,0.5238,0.5192
UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022,https://www.bestfightodds.com/events/ufc-fight-night-kattar-vs-emmett-2523,Danny Chavez,Ricardo Ramos,250,-330,0.2857,0.7674
UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022,https://www.bestfightodds.com/events/ufc-fight-night-kattar-vs-emmett-2523,Gloria de Paula,Maria Oliveira,-275,220,0.7333,0.3125
UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022,https://www.bestfightodds.com/events/ufc-fight-night-kattar-vs-emmett-2523,Cody Stamann,Eddie Wineland,-670,450,0.8701,0.1818
UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022,https://www.bestfightodds.com/events/ufc-fight-night-kattar-vs-emmett-2523,Kyle Daukaus,Roman Dolidze,-250,210,0.7143,0.3226
UFC 266: Volkanovski vs. Ortega,Sep 25th 2021,https://www.bestfightodds.com/events/ufc-266-volkanovski-vs-ortega-2177,Alexander Volkanovski,Brian Ortega,-190,155,0.6552,0.3922
UFC 266: Volkanovski vs. Ortega,Sep 25th 2021,https://www.bestfightodds.com/events/ufc-266-volkanovski-vs-ortega-2177,Lauren Murphy,Valentina Shevchenko,800,-1430,0.1111,0.9346
UFC 266: Volkanovski vs. Ortega,Sep 25th 2021,https://www.bestfightodds.com/events/ufc-266-volkanovski-vs-ortega-2177,Nick Diaz,Robbie Lawler,137,-165,0.4219,0.6226
UFC 266: Volkanovski vs. Ortega,Sep 25th 2021,https://www.bestfightodds.com/events/ufc-266-volkanovski-vs-ortega-2177,Curtis Blaydes,Jairzinho Rozenstruik,-325,250,0.7647,0.2857
UFC 266: Volkanovski vs. Ortega,Sep 25th 2021,https://www.bestfightodds.com/events/ufc-266-volkanovski-vs-ortega-2177,Cynthia Calvillo,Jessica Andrade,180,-225,0.3571,0.6923
UFC 266: Volkanovski vs. Ortega,Sep 25th 2021,https://www.bestfightodds.com/events/ufc-266-volkanovski-vs-ortega-2177,Marlon Moraes,Merab Dvalishvili,230,-286,0.303,0.7409
UFC 266: Volkanovski vs. Ortega,Sep 25th 2021,https://www.bestfightodds.com/events/ufc-266-volkanovski-vs-ortega-2177,Daniel Hooker,Nasrat Haqparast,-155,128,0.6078,0.4386
UFC 266: Volkanovski vs. Ortega,Sep 25th 2021,https://www.bestfightodds.com/events/ufc-266-volkanovski-vs-ortega-2177,Chris Daukaus,Shamil Abdurakhimov,-220,175,0.6875,0.3636
UFC 266: Volkanovski vs. Ortega,Sep 25th 2021,https://www.bestfightodds.com/events/ufc-266-volkanovski-vs-ortega-2177,Roxanne Modafferi,Taila Santos,310,-400,0.2439,0.8
UFC 266: Volkanovski vs. Ortega,Sep 25th 2021,https://www.bestfightodds.com/events/ufc-266-volkanovski-vs-ortega-2177,Jalin Turner,Uros Medic,100,-125,0.5,0.5556
UFC 266: Volkanovski vs. Ortega,Sep 25th 2021,https://www.bestfightodds.com/events/ufc-266-volkanovski-vs-ortega-2177,Cody Brundage,Nick Maximov,110,-139,0.4762,0.5816
UFC 266: Volkanovski vs. Ortega,Sep 25th 2021,https://www.bestfightodds.com/events/ufc-266-volkanovski-vs-ortega-2177,Martin Sano Jr.,Matthew Semelsberger,380,-525,0.2083,0.84
UFC 266: Volkanovski vs. Ortega,Sep 25th 2021,https://www.bestfightodds.com/events/ufc-266-volkanovski-vs-ortega-2177,Jonathan Pearce,Omar Morales,128,-160,0.4386,0.6154
UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020,https://www.bestfightodds.com/events/ufc-on-espn-37-moraes-vs-sandhagen-1965,Cory Sandhagen,Marlon Moraes,-152,125,0.6032,0.4444
UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020,https://www.bestfightodds.com/events/ufc-on-espn-37-moraes-vs-sandhagen-1965,Edson Barboza,Makwan Amirkhani,-278,225,0.7354,0.3077
UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020,https://www.bestfightodds.com/events/ufc-on-espn-37-moraes-vs-sandhagen-1965,Ben Rothwell,Marcin Tybura,-152,125,0.6032,0.4444
UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020,https://www.bestfightodds.com/events/ufc-on-espn-37-moraes-vs-sandhagen-1965,Dricus Du Plessis,Markus Perez,-213,175,0.6805,0.3636
UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020,https://www.bestfightodds.com/events/ufc-on-espn-37-moraes-vs-sandhagen-1965,Alan Baudot,Tom Aspinall,500,-714,0.1667,0.8771
UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020,https://www.bestfightodds.com/events/ufc-on-espn-37-moraes-vs-sandhagen-1965,Ilia Topuria,Youssef Zalal,110,-139,0.4762,0.5816
UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020,https://www.bestfightodds.com/events/ufc-on-espn-37-moraes-vs-sandhagen-1965,Kb Bhullar,Tom Breese,187,-227,0.3484,0.6942
UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020,https://www.bestfightodds.com/events/ufc-on-espn-37-moraes-vs-sandhagen-1965,Chris Daukaus,Rodrigo Nascimento,200,-250,0.3333,0.7143
UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020,https://www.bestfightodds.com/events/ufc-on-espn-37-moraes-vs-sandhagen-1965,Impa Kasanganay,Joaquin Buckley,-278,225,0.7354,0.3077
UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020,https://www.bestfightodds.com/events/ufc-on-espn-37-moraes-vs-sandhagen-1965,Ali Alqaisi,Tony Kelley,140,-172,0.4167,0.6324
UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020,https://www.bestfightodds.com/events/ufc-on-espn-37-moraes-vs-sandhagen-1965,Giga Chikadze,Omar Morales,162,-189,0.3817,0.654
UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020,https://www.bestfightodds.com/events/ufc-on-espn-37-moraes-vs-sandhagen-1965,Stephanie Egger,Tracy Cortez,140,-172,0.4167,0.6324
UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020,https://www.bestfightodds.com/events/ufc-on-espn-37-moraes-vs-sandhagen-1965,Bruno Silva,Tagir Ulanbekov,350,-455,0.2222,0.8198
UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021,https://www.bestfightodds.com/events/ufc-fight-night-187-edwards-vs-muhammad-2048,Belal Muhammad,Leon Edwards,220,-275,0.3125,0.7333
UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021,https://www.bestfightodds.com/events/ufc-fight-night-187-edwards-vs-muhammad-2048,Rani Yahya,Ray Rodriguez,-300,240,0.75,0.2941
UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021,https://www.bestfightodds.com/events/ufc-fight-night-187-edwards-vs-muhammad-2048,Nasrat Haqparast,Rafa Garcia,-500,400,0.8333,0.2
UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021,https://www.bestfightodds.com/events/ufc-fight-night-187-edwards-vs-muhammad-2048,Davey Grant,Jonathan Martinez,250,-310,0.2857,0.7561
UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021,https://www.bestfightodds.com/events/ufc-fight-night-187-edwards-vs-muhammad-2048,Jason Witt,Matthew Semelsberger,104,-125,0.4902,0.5556
UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021,https://www.bestfightodds.com/events/ufc-fight-night-187-edwards-vs-muhammad-2048,Gloria de Paula,Jinh Yu Frey,-189,162,0.654,0.3817
UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021,https://www.bestfightodds.com/events/ufc-fight-night-187-edwards-vs-muhammad-2048,Misha Cirkunov,Ryan Spann,-138,110,0.5798,0.4762
UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021,https://www.bestfightodds.com/events/ufc-fight-night-187-edwards-vs-muhammad-2048,Charles Jourdain,Marcelo Rojo,-275,225,0.7333,0.3077
UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021,https://www.bestfightodds.com/events/ufc-fight-night-187-edwards-vs-muhammad-2048,Dan Ige,Gavin Tucker,-182,154,0.6454,0.3937
UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021,https://www.bestfightodds.com/events/ufc-fight-night-187-edwards-vs-muhammad-2048,Cortney Casey,J.J. Aldrich,124,-148,0.4464,0.5968
UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021,https://www.bestfightodds.com/events/ufc-fight-night-187-edwards-vs-muhammad-2048,Angela Hill,Ashley Yoder,-333,250,0.7691,0.2857
UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021,https://www.bestfightodds.com/events/ufc-fight-night-187-edwards-vs-muhammad-2048,Manel Kape,Matheus Nicolau,-137,110,0.5781,0.4762
UFC on ESPN 9: Woodley vs. Burns,May 30th 2020,https://www.bestfightodds.com/events/ufc-on-espn-9-woodley-vs-burns-1910,Gilbert Burns,Tyron Woodley,162,-189,0.3817,0.654
UFC on ESPN 9: Woodley vs. Burns,May 30th 2020,https://www.bestfightodds.com/events/ufc-on-espn-9-woodley-vs-burns-1910,Hannah Cifers,Mackenzie Dern,380,-500,0.2083,0.8333
UFC on ESPN 9: Woodley vs. Burns,May 30th 2020,https://www.bestfightodds.com/events/ufc-on-espn-9-woodley-vs-burns-1910,Jamahal Hill,Klidson Abreu,-139,110,0.5816,0.4762
UFC on ESPN 9: Woodley vs. Burns,May 30th 2020,https://www.bestfightodds.com/events/ufc-on-espn-9-woodley-vs-burns-1910,Augusto Sakai,Blagoy Ivanov,-125,100,0.5556,0.5
UFC on ESPN 9: Woodley vs. Burns,May 30th 2020,https://www.bestfightodds.com/events/ufc-on-espn-9-woodley-vs-burns-1910,Brok Weaver,Roosevelt Roberts,275,-357,0.2667,0.7812
UFC on ESPN 9: Woodley vs. Burns,May 30th 2020,https://www.bestfightodds.com/events/ufc-on-espn-9-woodley-vs-burns-1910,Brandon Royval,Tim Elliott,125,-152,0.4444,0.6032
UFC on ESPN 9: Woodley vs. Burns,May 30th 2020,https://www.bestfightodds.com/events/ufc-on-espn-9-woodley-vs-burns-1910,Antonina Shevchenko,Katlyn Chookagian,-152,125,0.6032,0.4444
UFC on ESPN 9: Woodley vs. Burns,May 30th 2020,https://www.bestfightodds.com/events/ufc-on-espn-9-woodley-vs-burns-1910,Chris Gutierrez,Vince Morales,-125,100,0.5556,0.5
UFC on ESPN 9: Woodley vs. Burns,May 30th 2020,https://www.bestfightodds.com/events/ufc-on-espn-9-woodley-vs-burns-1910,Casey Kenney,Louis Smolka,-278,225,0.7354,0.3077
UFC on ESPN 9: Woodley vs. Burns,May 30th 2020,https://www.bestfightodds.com/events/ufc-on-espn-9-woodley-vs-burns-1910,Billy Quarantillo,Spike Carlyle,-125,100,0.5556,0.5
UFC on ESPN 9: Woodley vs. Burns,May 30th 2020,https://www.bestfightodds.com/events/ufc-on-espn-9-woodley-vs-burns-1910,Daniel Rodriguez,Gabriel Green,-357,275,0.7812,0.2667
UFC 292: Sterling vs O'Malley,Aug 19th 2023,https://www.bestfightodds.com/events/ufc-292-sterling-vs-o-malley-2899,Andre Petroski,Gerald Meerschaert,-235,190,0.7015,0.3448
UFC 292: Sterling vs O'Malley,Aug 19th 2023,https://www.bestfightodds.com/events/ufc-292-sterling-vs-o-malley-2899,Andrea Lee,Natalia Silva,265,-340,0.274,0.7727
UFC 292: Sterling vs O'Malley,Aug 19th 2023,https://www.bestfightodds.com/events/ufc-292-sterling-vs-o-malley-2899,Karine Silva,Maryna Moroz,-132,110,0.569,0.4762
UFC on ESPN+ 35: Waterson vs. Hill,Sep 12th 2020,https://www.bestfightodds.com/events/ufc-on-espn-35-waterson-vs-hill-1945,Angela Hill,Michelle Waterson,-152,125,0.6032,0.4444
UFC on ESPN+ 35: Waterson vs. Hill,Sep 12th 2020,https://www.bestfightodds.com/events/ufc-on-espn-35-waterson-vs-hill-1945,Khama Worthy,Ottman Azaitar,125,-152,0.4444,0.6032
UFC on ESPN+ 35: Waterson vs. Hill,Sep 12th 2020,https://www.bestfightodds.com/events/ufc-on-espn-35-waterson-vs-hill-1945,Andrea Lee,Roxanne Modafferi,-303,240,0.7519,0.2941
UFC on ESPN+ 35: Waterson vs. Hill,Sep 12th 2020,https://www.bestfightodds.com/events/ufc-on-espn-35-waterson-vs-hill-1945,Ed Herman,Mike Rodriguez,225,-278,0.3077,0.7354
UFC on ESPN+ 35: Waterson vs. Hill,Sep 12th 2020,https://www.bestfightodds.com/events/ufc-on-espn-35-waterson-vs-hill-1945,Alan Patrick,Bobby Green,250,-333,0.2857,0.7691
UFC on ESPN+ 35: Waterson vs. Hill,Sep 12th 2020,https://www.bestfightodds.com/events/ufc-on-espn-35-waterson-vs-hill-1945,Billy Quarantillo,Kyle Nelson,-303,240,0.7519,0.2941
UFC on ESPN+ 35: Waterson vs. Hill,Sep 12th 2020,https://www.bestfightodds.com/events/ufc-on-espn-35-waterson-vs-hill-1945,Julia Avila,Sijara Eubanks,-303,240,0.7519,0.2941
UFC on ESPN+ 35: Waterson vs. Hill,Sep 12th 2020,https://www.bestfightodds.com/events/ufc-on-espn-35-waterson-vs-hill-1945,Kevin Croom,Roosevelt Roberts,400,-556,0.2,0.8476
UFC on ESPN+ 35: Waterson vs. Hill,Sep 12th 2020,https://www.bestfightodds.com/events/ufc-on-espn-35-waterson-vs-hill-1945,Alexander Romanov,Roque Martinez,-455,350,0.8198,0.2222
UFC on ESPN+ 35: Waterson vs. Hill,Sep 12th 2020,https://www.bestfightodds.com/events/ufc-on-espn-35-waterson-vs-hill-1945,Brok Weaver,Jalin Turner,350,-455,0.2222,0.8198
UFC on ESPN+ 35: Waterson vs. Hill,Sep 12th 2020,https://www.bestfightodds.com/events/ufc-on-espn-35-waterson-vs-hill-1945,Anthony Ivy,Bryan Barberena,200,-250,0.3333,0.7143
UFC on ESPN+ 35: Waterson vs. Hill,Sep 12th 2020,https://www.bestfightodds.com/events/ufc-on-espn-35-waterson-vs-hill-1945,Justine Kish,Sabina Mazo,200,-250,0.3333,0.7143
UFC 236: Holloway vs. Poirier 2,Apr 13th 2019,https://www.bestfightodds.com/events/ufc-236-holloway-vs-poirier-2-1666,Dustin Poirier,Max Holloway,187,-227,0.3484,0.6942
UFC 236: Holloway vs. Poirier 2,Apr 13th 2019,https://www.bestfightodds.com/events/ufc-236-holloway-vs-poirier-2-1666,Israel Adesanya,Kelvin Gastelum,-175,150,0.6364,0.4
UFC 236: Holloway vs. Poirier 2,Apr 13th 2019,https://www.bestfightodds.com/events/ufc-236-holloway-vs-poirier-2-1666,Eryk Anders,Khalil Rountree,-189,162,0.654,0.3817
UFC 236: Holloway vs. Poirier 2,Apr 13th 2019,https://www.bestfightodds.com/events/ufc-236-holloway-vs-poirier-2-1666,Alan Jouban,Dwight Grant,100,-125,0.5,0.5556
UFC 236: Holloway vs. Poirier 2,Apr 13th 2019,https://www.bestfightodds.com/events/ufc-236-holloway-vs-poirier-2-1666,Nikita Krylov,Ovince St. Preux,-125,100,0.5556,0.5
UFC 236: Holloway vs. Poirier 2,Apr 13th 2019,https://www.bestfightodds.com/events/ufc-236-holloway-vs-poirier-2-1666,Jalin Turner,Matt Frevola,-152,125,0.6032,0.4444
UFC 236: Holloway vs. Poirier 2,Apr 13th 2019,https://www.bestfightodds.com/events/ufc-236-holloway-vs-poirier-2-1666,Alexandre Pantoja,Wilson Reis,-161,130,0.6169,0.4348
UFC 236: Holloway vs. Poirier 2,Apr 13th 2019,https://www.bestfightodds.com/events/ufc-236-holloway-vs-poirier-2-1666,Max Griffin,Zelim Imadaev,100,-125,0.5,0.5556
UFC 236: Holloway vs. Poirier 2,Apr 13th 2019,https://www.bestfightodds.com/events/ufc-236-holloway-vs-poirier-2-1666,Boston Salmon,Khalid Taha,-152,120,0.6032,0.4545
UFC 236: Holloway vs. Poirier 2,Apr 13th 2019,https://www.bestfightodds.com/events/ufc-236-holloway-vs-poirier-2-1666,Belal Muhammad,Curtis Millender,-152,125,0.6032,0.4444
UFC 236: Holloway vs. Poirier 2,Apr 13th 2019,https://www.bestfightodds.com/events/ufc-236-holloway-vs-poirier-2-1666,Andre Soukhamthath,Montel Jackson,400,-556,0.2,0.8476
UFC 236: Holloway vs. Poirier 2,Apr 13th 2019,https://www.bestfightodds.com/events/ufc-236-holloway-vs-poirier-2-1666,Lauren Mueller,Poliana Botelho,150,-175,0.4,0.6364
UFC 236: Holloway vs. Poirier 2,Apr 13th 2019,https://www.bestfightodds.com/events/ufc-236-holloway-vs-poirier-2-1666,Brandon Davis,Randy Costa,-175,150,0.6364,0.4
UFC Fight Night: Albazi vs Taira,Aug 2nd 2025,https://www.bestfightodds.com/events/ufc-fight-night-albazi-vs-taira-odds-3777,Hyun Sung Park,Tatsuro Taira,270,-335,0.2703,0.7701
UFC Fight Night: Albazi vs Taira,Aug 2nd 2025,https://www.bestfightodds.com/events/ufc-fight-night-albazi-vs-taira-odds-3777,Chris Duncan,Mateusz Rebecki,200,-250,0.3333,0.7143
UFC Fight Night: Albazi vs Taira,Aug 2nd 2025,https://www.bestfightodds.com/events/ufc-fight-night-albazi-vs-taira-odds-3777,Elves Brener,Esteban Ribovics,200,-250,0.3333,0.7143
UFC Fight Night: Albazi vs Taira,Aug 2nd 2025,https://www.bestfightodds.com/events/ufc-fight-night-albazi-vs-taira-odds-3777,Karol Rosa,Nora Cornolle,-155,130,0.6078,0.4348
